"ID_Predators_individuals","ID_species","Lifestage","Sex","Length","stomach_part","number_of_prey","total_weight_g","latin_name","ID_sampling","station_name","dates","aggregated.dates","key.to.environment","corresponding.benthic.date","time.difference","temperature","Salinity"
79,6,3,20,22,"Mitteldarm",NA,8,"Macerated",58,"Millionenviertel","1976-01-08","1976-01-07",257,"1975-12-15",23,3.7,24.2
79,6,3,20,22,"Mitteldarm",1,23,"Pisces spp.",58,"Millionenviertel","1976-01-08","1976-01-07",257,"1975-12-15",23,3.7,24.2
79,6,3,20,22,"Vorderdarm oder Magen",2,135,"Pomatoschistus minutus",58,"Millionenviertel","1976-01-08","1976-01-07",257,"1975-12-15",23,3.7,24.2
84,6,2,10,16,"Mitteldarm",1,1,"Diastylis rathkei",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
85,6,2,20,20,"Vorderdarm oder Magen",1,54,"Pomatoschistus minutus",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
85,6,2,20,20,"Mitteldarm",1,8,"Pisces spp.",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
85,6,2,20,20,"Mitteldarm",NA,2,"Macerated",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
86,6,3,10,15,"Mitteldarm",NA,1,"Macerated",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
86,6,3,10,15,"Vorderdarm oder Magen",1,25,"Pomatoschistus minutus",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
88,6,2,20,23,"Mitteldarm",NA,4,"Macerated",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
88,6,2,20,23,"Mitteldarm",1,2,"Diastylis rathkei",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
88,6,2,20,23,"Mitteldarm",1,5,"Crangon crangon",61,"Millionenviertel","1976-02-18","1976-02-18",28,"1976-02-18",0,1.6,16.1
109,6,4,20,24,"Vorderdarm oder Magen",70,34,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
109,6,4,20,24,"Mitteldarm",NA,33,"Ophiura albida",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
109,6,4,20,24,"Mitteldarm",NA,27,"Macerated",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
109,6,4,20,24,"Mitteldarm",NA,4,"Unidentified Polychaeta remains",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
109,6,4,20,24,"Vorderdarm oder Magen",1,8,"Nephthys spp.",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
109,6,4,20,24,"Mitteldarm",150,113,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
110,6,1,10,12,"Vorderdarm oder Magen",5,2,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
110,6,1,10,12,"Mitteldarm",NA,3,"Macerated",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
110,6,1,10,12,"Mitteldarm",3,1,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
111,6,3,10,17,"Vorderdarm oder Magen",14,8,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
111,6,3,10,17,"Vorderdarm oder Magen",1,32,"Nephthys spp.",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
111,6,3,10,17,"Mitteldarm",1,4,"Crangon crangon",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
111,6,3,10,17,"Mitteldarm",9,3,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
111,6,3,10,17,"Mitteldarm",NA,10,"Macerated",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
112,6,2,10,18,"Mitteldarm",NA,14,"Macerated",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
112,6,2,10,18,"Mitteldarm",37,57,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
113,6,2,20,23,"Mitteldarm",NA,26,"Nephthys spp.",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
113,6,2,20,23,"Mitteldarm",NA,60,"Macerated",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
113,6,2,20,23,"Vorderdarm oder Magen",2,46,"Nephthys spp.",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
113,6,2,20,23,"Vorderdarm oder Magen",3,7,"Diastylis rathkei",63,"Millionenviertel","1976-06-24","1976-06-24",33,"1976-06-24",0,11.1,12.935
141,6,1,10,19,"Mitteldarm",26,29,"Diastylis rathkei",66,"Millionenviertel","1978-08-15","1978-08-15",270,"1978-08-14",1,12.2,16.391
141,6,1,10,19,"Mitteldarm",NA,4,"Macerated",66,"Millionenviertel","1978-08-15","1978-08-15",270,"1978-08-14",1,12.2,16.391
141,6,1,10,19,"Mitteldarm",1,2,"Abra alba",66,"Millionenviertel","1978-08-15","1978-08-15",270,"1978-08-14",1,12.2,16.391
142,6,NA,20,23,"Vorderdarm oder Magen",1,95,"Nephthys spp.",67,"Millionenviertel","1978-10-16","1978-10-16",271,"1978-10-18",-2,12.1,17.954
142,6,NA,20,23,"Vorderdarm oder Magen",3,3,"Diastylis rathkei",67,"Millionenviertel","1978-10-16","1978-10-16",271,"1978-10-18",-2,12.1,17.954
142,6,NA,20,23,"Mitteldarm",NA,4,"Macerated",67,"Millionenviertel","1978-10-16","1978-10-16",271,"1978-10-18",-2,12.1,17.954
143,6,NA,20,25,"Mitteldarm",9,11,"Diastylis rathkei",67,"Millionenviertel","1978-10-16","1978-10-16",271,"1978-10-18",-2,12.1,17.954
143,6,NA,20,25,"Mitteldarm",NA,4,"Macerated",67,"Millionenviertel","1978-10-16","1978-10-16",271,"1978-10-18",-2,12.1,17.954
203,11,4,10,31,"Vorderdarm oder Magen",NA,3,"Macerated",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
203,11,4,10,31,"Vorderdarm oder Magen",15,20,"Diastylis rathkei",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
203,11,4,10,31,"Vorderdarm oder Magen",NA,116,"Nephthys spp.",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
203,11,4,10,31,"Vorderdarm oder Magen",NA,5,"Unidentified Polychaeta remains",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
206,11,2,20,27,"Vorderdarm oder Magen",1,10,"Crangon crangon",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
206,11,2,20,27,"Vorderdarm oder Magen",13,14,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
206,11,2,20,27,"Vorderdarm oder Magen",NA,2,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
206,11,2,20,27,"Vorderdarm oder Magen",1,1,"Gastosaccus spinifer",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
206,11,2,20,27,"Vorderdarm oder Magen",2,62,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
209,11,3,20,30,"Vorderdarm oder Magen",1,1,"Unidentified Polychaeta remains",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
209,11,3,20,30,"Vorderdarm oder Magen",7,10,"Gastosaccus spinifer",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
211,11,NA,20,25,"Vorderdarm oder Magen",1,24,"Crangon crangon",44,"Millionenviertel","1971-10-27","1971-10-27",255,"1971-11-05",-9,5.2,20.936
211,11,NA,20,25,"Vorderdarm oder Magen",8,10,"Diastylis rathkei",44,"Millionenviertel","1971-10-27","1971-10-27",255,"1971-11-05",-9,5.2,20.936
211,11,NA,20,25,"Vorderdarm oder Magen",NA,4,"Macerated",44,"Millionenviertel","1971-10-27","1971-10-27",255,"1971-11-05",-9,5.2,20.936
214,11,3,20,27,"Vorderdarm oder Magen",1,48,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
214,11,3,20,27,"Vorderdarm oder Magen",NA,2,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
214,11,3,20,27,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
216,11,4,10,32,"Vorderdarm oder Magen",17,25,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
216,11,4,10,32,"Vorderdarm oder Magen",NA,1,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
217,11,4,10,38,"Vorderdarm oder Magen",NA,6,"Macerated",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
217,11,4,10,38,"Vorderdarm oder Magen",24,39,"Diastylis rathkei",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
217,11,4,10,38,"Vorderdarm oder Magen",3,8,"Harmothoe spp.",34,"Millionenviertel","1971-05-04","1971-05-03",5,"1971-05-04",-1,9.6,11.916
221,11,NA,0,28,"Vorderdarm oder Magen",1,25,"Nephthys spp.",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
221,11,NA,0,28,"Vorderdarm oder Magen",NA,9,"Macerated",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",NA,12,"Unidentified Polychaeta remains",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",15,27,"Diastylis rathkei",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",NA,7,"Macerated",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",2,2,"Gastosaccus spinifer",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",2,114,"Nephthys spp.",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",2,6,"Harmothoe spp.",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
222,11,2,20,27,"Vorderdarm oder Magen",1,35,"Crangon crangon",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
225,11,NA,0,20,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
225,11,NA,0,20,"Vorderdarm oder Magen",NA,4,"Macerated",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
225,11,NA,0,20,"Vorderdarm oder Magen",1,37,"Nephthys spp.",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
232,11,4,20,31,"Vorderdarm oder Magen",1,12,"Crangon crangon",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
232,11,4,20,31,"Vorderdarm oder Magen",1,62,"Nephthys spp.",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
232,11,4,20,31,"Vorderdarm oder Magen",4,8,"Diastylis rathkei",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
232,11,4,20,31,"Vorderdarm oder Magen",NA,6,"Macerated",55,"Millionenviertel","1975-04-18","1975-04-17",20,"1975-04-17",0,7.8,14.9
1002,4,2,10,25,"Vorderdarm oder Magen",4,3,"Diastylis rathkei",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1002,4,2,10,25,"Vorderdarm oder Magen",NA,4,"Terebellides stroemi",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1002,4,2,10,25,"Vorderdarm oder Magen",1,25,"Nephthys spp.",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1002,4,2,10,25,"Mitteldarm",NA,9,"Macerated",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1002,4,2,10,25,"Mitteldarm",NA,32,"Abra alba",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1002,4,2,10,25,"Mitteldarm",11,10,"Diastylis rathkei",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1003,4,4,20,27,"Mitteldarm",9,4,"Diastylis rathkei",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1003,4,4,20,27,"Mitteldarm",NA,7,"Abra alba",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1003,4,4,20,27,"Mitteldarm",NA,3,"Unidentified Polychaeta remains",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1003,4,4,20,27,"Mitteldarm",NA,22,"Macerated",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1003,4,4,20,27,"Mitteldarm",NA,2,"Cyprina islandica",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1007,4,3,10,26,"Mitteldarm",3,2,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1007,4,3,10,26,"Mitteldarm",6,13,"Terebellides stroemi",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1007,4,3,10,26,"Mitteldarm",NA,22,"Abra alba",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1007,4,3,10,26,"Mitteldarm",NA,35,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1007,4,3,10,26,"Mitteldarm",3,110,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1013,4,2,20,39,"Vorderdarm oder Magen",1,22,"Nephthys spp.",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1014,4,1,20,27,"Vorderdarm oder Magen",5,4,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1014,4,1,20,27,"Mitteldarm",100,160,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1014,4,1,20,27,"Mitteldarm",1,6,"Pectinaria koreni",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1014,4,1,20,27,"Mitteldarm",NA,2,"Mysis mixta",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1014,4,1,20,27,"Mitteldarm",NA,53,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1014,4,1,20,27,"Mitteldarm",NA,10,"Cyprina islandica",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1015,4,NA,10,25,"Vorderdarm oder Magen",3,200,"Nephthys spp.",50,"Millionenviertel","1972-01-25","1972-01-25",112,"1972-01-25",0,2.5,19.73
1015,4,NA,10,25,"Mitteldarm",1,22,"Pectinaria koreni",50,"Millionenviertel","1972-01-25","1972-01-25",112,"1972-01-25",0,2.5,19.73
1015,4,NA,10,25,"Mitteldarm",2,54,"Nephthys spp.",50,"Millionenviertel","1972-01-25","1972-01-25",112,"1972-01-25",0,2.5,19.73
1015,4,NA,10,25,"Mitteldarm",NA,17,"Macerated",50,"Millionenviertel","1972-01-25","1972-01-25",112,"1972-01-25",0,2.5,19.73
1016,4,NA,20,35,"Mitteldarm",NA,62,"Abra alba",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1019,4,3,10,27,"Vorderdarm oder Magen",1,17,"Nephthys spp.",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1019,4,3,10,27,"Vorderdarm oder Magen",NA,7,"Various Bivalvia",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1019,4,3,10,27,"Vorderdarm oder Magen",15,14,"Diastylis rathkei",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1019,4,3,10,27,"Mitteldarm",NA,10,"Macerated",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1019,4,3,10,27,"Mitteldarm",NA,3,"Nephthys spp.",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1019,4,3,10,27,"Mitteldarm",9,6,"Diastylis rathkei",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1025,4,3,10,23,"Mitteldarm",1,25,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1025,4,3,10,23,"Mitteldarm",NA,5,"Terebellides stroemi",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1025,4,3,10,23,"Mitteldarm",1,1,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1026,4,3,10,21,"Mitteldarm",NA,3,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1026,4,3,10,21,"Mitteldarm",18,17,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1029,4,3,10,19,"Vorderdarm oder Magen",NA,9,"Unidentified Polychaeta remains",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1029,4,3,10,19,"Vorderdarm oder Magen",NA,8,"Terebellides stroemi",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1029,4,3,10,19,"Mitteldarm",NA,12,"Abra alba",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1029,4,3,10,19,"Mitteldarm",NA,4,"Macerated",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1030,4,2,10,30,"Vorderdarm oder Magen",1,49,"Nephthys spp.",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Vorderdarm oder Magen",NA,7,"Terebellides stroemi",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Mitteldarm",NA,2,"Macerated",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Mitteldarm",NA,9,"Unidentified Polychaeta remains",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Mitteldarm",1,9,"Nephthys spp.",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Mitteldarm",NA,12,"Abra alba",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1030,4,2,10,30,"Mitteldarm",18,22,"Diastylis rathkei",28,"Millionenviertel","1971-03-01","1971-03-02",252,"1971-03-15",-13,8,18.7155
1032,4,3,10,29,"Vorderdarm oder Magen",NA,3,"Nephthys spp.",50,"Millionenviertel","1972-01-25","1972-01-25",112,"1972-01-25",0,2.5,19.73
1035,4,2,10,18,"Vorderdarm oder Magen",1,41,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1035,4,2,10,18,"Mitteldarm",1,45,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1035,4,2,10,18,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1035,4,2,10,18,"Mitteldarm",NA,13,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1036,4,4,10,20,"Vorderdarm oder Magen",2,191,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1037,4,4,10,27,"Mitteldarm",43,18,"Diastylis rathkei",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1037,4,4,10,27,"Mitteldarm",1,43,"Nephthys spp.",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1037,4,4,10,27,"Mitteldarm",NA,20,"Macerated",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1038,4,4,10,27,"Vorderdarm oder Magen",9,71,"Abra alba",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Vorderdarm oder Magen",1,19,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Mitteldarm",7,8,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Mitteldarm",1,3,"Pectinaria koreni",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Mitteldarm",1,63,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Mitteldarm",NA,23,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1038,4,4,10,27,"Mitteldarm",NA,4,"Abra alba",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1039,4,3,10,26,"Vorderdarm oder Magen",2,116,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1039,4,3,10,26,"Mitteldarm",1,32,"Nephthys spp.",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1039,4,3,10,26,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1039,4,3,10,26,"Mitteldarm",NA,22,"Macerated",34,"Millionenviertel","1971-05-03","1971-05-03",5,"1971-05-04",-1,9.6,11.916
1042,4,NA,10,35,"Mitteldarm",3,35,"Nephthys spp.",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1042,4,NA,10,35,"Mitteldarm",NA,7,"Macerated",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1042,4,NA,10,35,"Mitteldarm",1,1,"Diastylis rathkei",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1043,4,2,10,25,"Vorderdarm oder Magen",9,32,"Terebellides stroemi",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1043,4,2,10,25,"Mitteldarm",1,1,"Diastylis rathkei",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1043,4,2,10,25,"Vorderdarm oder Magen",1,88,"Nephthys spp.",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1043,4,2,10,25,"Mitteldarm",NA,10,"Harmothoe spp.",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1043,4,2,10,25,"Mitteldarm",NA,22,"Macerated",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1043,4,2,10,25,"Mitteldarm",NA,4,"Nephthys spp.",32,"Millionenviertel","1971-04-07","1971-04-07",252,"1971-03-15",23,9.6,11.916
1044,4,4,10,25,"Mitteldarm",NA,17,"Macerated",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1046,4,2,20,27,"Mitteldarm",NA,23,"Macerated",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1046,4,2,20,27,"Mitteldarm",NA,48,"Abra alba",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1047,4,2,10,23,"Mitteldarm",NA,32,"Macerated",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1047,4,2,10,23,"Vorderdarm oder Magen",2,82,"Nephthys spp.",41,"Millionenviertel","1971-08-18","1971-08-18",254,"1971-09-06",-19,15,16.18
1048,4,4,20,29,"Vorderdarm oder Magen",1,59,"Nephthys spp.",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1048,4,4,20,29,"Vorderdarm oder Magen",NA,22,"Abra alba",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1048,4,4,20,29,"Vorderdarm oder Magen",2,1,"Diastylis rathkei",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
1048,4,4,20,29,"Mitteldarm",NA,4,"Nephthys spp.",37,"Millionenviertel","1971-06-23","1971-06-23",253,"1971-07-06",-13,9.6,11.916
